media,varianza,curtosis,simetria,entropia,energia,clase_id,nombre_clase
10.063534102245729,0.007692617690871349,-0.8620569801087385,0.30440090745099135,3.065338488148941,5064.120562237681,4,derecha
10.048106496398347,0.0072635176483684645,-0.3136480954767271,0.4254998149051562,3.008563677334901,5048.5853840305535,4,derecha
10.048662252996218,0.008754633589885036,-0.33613512330192874,0.45036961354600347,3.055939710560092,5049.218385419045,4,derecha
10.04102052123466,0.007858721040067683,-0.3358819781500024,0.4367903380666992,3.0120965444125023,5041.497591444781,4,derecha
10.046026989927048,0.007132267232676023,-0.28389291126848315,0.21897123427945622,3.0684929257699056,5046.489527478769,4,derecha
10.04424650876797,0.006639780438417938,-0.03813812760505009,0.16944304145469763,3.0273357975587403,5044.676385466797,4,derecha
10.039645278523116,0.006080832991369206,0.10804405028645814,0.517260598124247,3.0317888665048596,5040.027907578144,4,derecha
10.038924392875138,0.004501718370744916,-0.733365161624628,0.21416279270217758,3.151037460584341,5039.22523421171,4,derecha
10.037747079312972,0.0045373463740844095,-0.7594628388881732,0.20275906535030197,3.050389090161071,5038.045188731509,4,derecha
10.040764296969803,0.005613713256069105,-0.9508517324690713,0.3082317902300762,3.1798488556370406,5041.128069027981,4,derecha
10.041868604224678,0.004975561738662561,-0.7050805362802071,0.408634297923059,3.195463236656445,5042.205031312597,4,derecha
10.055567896495397,0.005985402735782811,-0.8514053269523933,0.05723779298083721,3.1632155479209856,5056.021556188232,4,derecha
10.051851411263122,0.005462065826661244,-0.6254569236863019,0.023841099073682006,3.1310227384386895,5052.258942996954,4,derecha
10.036816357801442,0.007849484238464799,-0.526006709532715,-0.22733309509301716,3.1297241071135358,5037.2766042234525,4,derecha
10.037490406647532,0.00939149703556203,-0.20127195845430368,0.08943143025252889,3.042433547598989,5038.030258028841,4,derecha
10.053506446293731,0.012489306338649064,-0.8490738758429393,0.03312959856475094,3.1970854181850763,5054.274058600413,4,derecha
10.051039873182523,0.011380821933541365,-0.579632225005057,0.133405049487288,3.1366911164406073,5051.739167711925,4,derecha
10.051629347785514,0.011519000730900075,-0.5655220934954954,0.23985855343925494,3.107277616706107,5052.338577299698,4,derecha
10.067562761950883,0.011227892269071829,-0.42482866477850445,-0.012151108887536446,3.043590675818156,5068.3523929044595,4,derecha
10.053604607178217,0.008868361456880363,0.07818931973620469,0.18665545182021842,2.8650455324349537,5054.191697946597,4,derecha
10.036308482041528,0.008397102799207454,0.55107012325707,0.14089065147304963,2.82600347122848,5036.794252474898,4,derecha
10.054261745869482,0.13072972915721504,0.9065223524343518,0.9529483520537109,2.8754632367204507,5060.945449180585,1,adelante
10.057411387751316,0.11399721038074306,1.2869468470703378,0.8787096253784986,2.7607776855082014,5063.276051642531,1,adelante
10.11199981384732,0.09974322442778623,-0.4278006799901908,0.14208254096577283,3.0452677365999494,5117.614172983801,1,adelante
10.151464067839635,0.08462121570860999,-0.5248380029547497,0.11441654122172919,3.0896692278683746,5156.842196817393,1,adelante
10.131209531795255,0.08499892722497754,-0.5430493756897854,0.2781466460435922,3.073789477482127,5136.3202752182,1,adelante
10.056343520176002,0.08389305342187332,-0.8665402757129574,0.24464149106467015,3.1873357975267367,5060.696902460387,1,adelante
10.056969055140632,0.07228094928624461,-0.5981051492239504,0.2105136108892478,3.1706158659578576,5060.745376267123,1,adelante
10.053056452830571,0.06131769191570639,-0.8219826712282581,-0.10116864410164948,3.1970854181850754,5056.263086785704,1,adelante
